,reflection_BB,emission_BB,reflection_depth,emission_depth
3675,2982639.005287584,2350719.8824284645,74.0350546098592,58.34956042603378
3676,2980312.388162761,2352673.8043640046,74.0350546098592,58.443649825798715
3677,2977988.0052322545,2354627.7936506825,74.0350546098592,58.53784400156604
3678,2975665.8539683903,2356581.849005181,74.0350546098592,58.632143004573685
3679,2973345.9318467556,2358535.9691448603,74.0350546098592,58.726546886020536
3680,2971028.2363461885,2360490.152787771,74.0350546098592,58.82105569706687
3681,2968712.7649487904,2362444.3986525983,74.0350546098592,58.91566948883252
3682,2966399.5151398983,2364398.705458745,74.0350546098592,59.01038831239936
3683,2964088.4844081034,2366353.071926248,74.0350546098592,59.10521221880865
3684,2961779.670245225,2368307.4967758404,74.0350546098592,59.200141259062974
3685,2959473.070146321,2370261.9787289416,74.0350546098592,59.29517548412563
3686,2957168.6816096758,2372216.516507634,74.0350546098592,59.39031494492004
3687,2954866.5021367986,2374171.1088346867,74.0350546098592,59.48555969233038
3688,2952566.5292324186,2376125.754433565,74.0350546098592,59.58090977720155
3689,2950268.760404483,2378080.4520283984,74.0350546098592,59.67636525033843
3690,2947973.1931641437,2380035.2003440196,74.0350546098592,59.77192616250682
3691,2945679.825025758,2381989.9981059413,74.0350546098592,59.867592564432805
3692,2943388.653506893,2383944.8440403542,74.0350546098592,59.96336450680232
3693,2941099.676128301,2385899.7368741557,74.0350546098592,60.05924204026235
3694,2938812.8904139367,2387854.675334938,74.0350546098592,60.15522521541998
3695,2936528.293890935,2389809.6581509723,74.0350546098592,60.251314082842455
3696,2934245.884089615,2391764.684051235,74.0350546098592,60.34750869305736
3697,2931965.658543478,2393719.751765388,74.0350546098592,60.44380909655226
3698,2929687.6147891926,2395674.860023809,74.0350546098592,60.54021534377543
3699,2927411.750366605,2397630.007557549,74.0350546098592,60.63672748513446
3700,2925138.0628187205,2399585.1930983965,74.0350546098592,60.733345570998104
3701,2922866.549691702,2401540.415378811,74.0350546098592,60.8300696516945
3702,2920597.208534877,2403495.673131958,74.0350546098592,60.926899777511686
3703,2918330.0369007173,2405450.965091733,74.0350546098592,61.02383599869845
3704,2916065.0323448395,2407406.2899927157,74.0350546098592,61.12087836546314
3705,2913802.1924260105,2409361.6465701964,74.0350546098592,61.21802692797386
3706,2911541.514706131,2411317.033560182,74.0350546098592,61.31528173635896
3707,2909282.99675023,2413272.4496993893,74.0350546098592,61.41264284070679
3708,2907026.636126473,2415227.893725247,74.0350546098592,61.51011029106529
3709,2904772.430406146,2417183.3643759,74.0350546098592,61.60768413744247
3710,2902520.3771636556,2419138.8603901933,74.0350546098592,61.70536442980571
3711,2900270.473976522,2421094.3805077095,74.0350546098592,61.80315121808274
3712,2898022.7184253796,2423049.9234687397,74.0350546098592,61.90104455216071
3713,2895777.1080939677,2425005.4880142985,74.0350546098592,61.9990444818866
3714,2893533.6405691262,2426961.0728861224,74.0350546098592,62.09715105706718
3715,2891292.313440796,2428916.6768266526,74.0350546098592,62.1953643274683
3716,2889053.124302007,2430872.298579083,74.0350546098592,62.29368434281627
3717,2886816.07074888,2432827.9368873155,74.0350546098592,62.392111152796545
3718,2884581.1503806254,2434783.5904959817,74.0350546098592,62.49064480705407
3719,2882348.3607995226,2436739.2581504383,74.0350546098592,62.58928535519349
3720,2880117.6996109355,2438694.938596784,74.0350546098592,62.68803284677908
3721,2877889.1644232976,2440650.6305818283,74.0350546098592,62.78688733133415
3722,2875662.752848108,2442606.332853134,74.0350546098592,62.88584885834195
3723,2873438.4624999226,2444562.0441589816,74.0350546098592,62.984917477244956
3724,2871216.2909963713,2446517.7632483975,74.0350546098592,63.08409323744486
3725,2868996.2359581194,2448473.488871138,74.0350546098592,63.18337618830301
3726,2866778.295008896,2450429.219777698,74.0350546098592,63.28276637913975
3727,2864562.465775466,2452384.954719317,74.0350546098592,63.3822638592351
3728,2862348.745887638,2454340.692447969,74.0350546098592,63.48186867782811
3729,2860137.1329782596,2456296.43171637,74.0350546098592,63.58158088411701
3730,2857927.624683208,2458252.171277984,74.0350546098592,63.68140052725942
3731,2855720.218641388,2460207.909887019,74.0350546098592,63.78132765637212
3732,2853514.912494729,2462163.646298424,74.0350546098592,63.881362320530926
3733,2851311.703888178,2464119.379267897,74.0350546098592,63.98150456877081
3734,2849110.5904696994,2466075.1075518904,74.0350546098592,64.08175445008592
3735,2846911.5698902663,2468030.8299076,74.0350546098592,64.18211201342942
3736,2844714.639803855,2469986.545092974,74.0350546098592,64.28257730771352
